forecast_date,realized_date,expected_next_date,max_input_date,confidence,lookback,holdings_version,model_version,hypothetical_pnl,realized_loss,principal_contributor,model,var,es,exception,breach_magnitude,seed
2024-07-05,2024-07-08,2024-07-08,2024-07-05,0.99,250,19,1.1.0,-19292.16728461316,19292.16728461316,SPY,Monte Carlo Normal,100155.40749902879,114112.36015598144,False,0.0,392001218.0
2024-07-08,2024-07-09,2024-07-09,2024-07-08,0.99,250,19,1.1.0,-29189.277167917713,29189.277167917713,GLD,Historical,111775.00046831943,120501.3945134345,False,0.0,
2024-07-08,2024-07-09,2024-07-09,2024-07-08,0.99,250,19,1.1.0,-29189.277167917713,29189.277167917713,GLD,Parametric Normal,99378.79936525588,113854.76446783674,False,0.0,
2024-07-08,2024-07-09,2024-07-09,2024-07-08,0.99,250,19,1.1.0,-29189.277167917713,29189.277167917713,GLD,Monte Carlo Normal,96339.84814122759,110785.67135795065,False,0.0,393001221.0
2024-07-09,2024-07-10,2024-07-10,2024-07-09,0.99,250,19,1.1.0,-36776.716128160086,36776.716128160086,EFA,Historical,111548.1061822943,120482.2164023638,False,0.0,
2024-07-09,2024-07-10,2024-07-10,2024-07-09,0.99,250,19,1.1.0,-36776.716128160086,36776.716128160086,EFA,Parametric Normal,99189.98844650386,113638.45049724371,False,0.0,
2024-07-09,2024-07-10,2024-07-10,2024-07-09,0.99,250,19,1.1.0,-36776.716128160086,36776.716128160086,EFA,Monte Carlo Normal,96001.82854620014,109423.58715900625,False,0.0,394001224.0
2024-07-10,2024-07-11,2024-07-11,2024-07-10,0.99,250,19,1.1.0,29051.85170421972,-29051.85170421972,GLD,Historical,110799.20503763064,119504.65121254578,False,0.0,
2024-07-10,2024-07-11,2024-07-11,2024-07-10,0.99,250,19,1.1.0,29051.85170421972,-29051.85170421972,GLD,Parametric Normal,98791.33686524234,113181.72952477109,False,0.0,
2024-07-10,2024-07-11,2024-07-11,2024-07-10,0.99,250,19,1.1.0,29051.85170421972,-29051.85170421972,GLD,Monte Carlo Normal,100159.89614490444,115695.29067089775,False,0.0,395001227.0
2024-07-11,2024-07-12,2024-07-12,2024-07-11,0.99,250,19,1.1.0,-18428.528417278238,18428.528417278238,IWM,Historical,111409.80411219085,120985.74708549056,False,0.0,
2024-07-11,2024-07-12,2024-07-12,2024-07-11,0.99,250,19,1.1.0,-18428.528417278238,18428.528417278238,IWM,Parametric Normal,99657.38588333485,114173.93115733577,False,0.0,
2024-07-11,2024-07-12,2024-07-12,2024-07-11,0.99,250,19,1.1.0,-18428.528417278238,18428.528417278238,IWM,Monte Carlo Normal,99465.0798330625,112379.30656669909,False,0.0,396001230.0
2024-07-12,2024-07-15,2024-07-15,2024-07-12,0.99,250,19,1.1.0,6950.050701686687,-6950.050701686687,EFA,Historical,110896.85566773986,120035.88396194582,False,0.0,
2024-07-12,2024-07-15,2024-07-15,2024-07-12,0.99,250,19,1.1.0,6950.050701686687,-6950.050701686687,EFA,Parametric Normal,99170.75012400842,113616.40983373737,False,0.0,
2024-07-12,2024-07-15,2024-07-15,2024-07-12,0.99,250,19,1.1.0,6950.050701686687,-6950.050701686687,EFA,Monte Carlo Normal,101815.12342670055,115917.10058650438,False,0.0,397001233.0
2024-07-15,2024-07-16,2024-07-16,2024-07-15,0.99,250,19,1.1.0,-18359.741050425866,18359.741050425866,QQQ,Historical,110846.36603657727,119825.79771095459,False,0.0,
2024-07-15,2024-07-16,2024-07-16,2024-07-15,0.99,250,19,1.1.0,-18359.741050425866,18359.741050425866,QQQ,Parametric Normal,99193.62661234954,113642.6186147708,False,0.0,
2024-07-15,2024-07-16,2024-07-16,2024-07-15,0.99,250,19,1.1.0,-18359.741050425866,18359.741050425866,QQQ,Monte Carlo Normal,98494.04832572905,116201.81440374149,False,0.0,398001236.0
2024-07-16,2024-07-17,2024-07-17,2024-07-16,0.99,250,19,1.1.0,24362.4678378257,-24362.4678378257,US30Y,Historical,110656.16213005327,119701.18990143131,False,0.0,
2024-07-16,2024-07-17,2024-07-17,2024-07-16,0.99,250,19,1.1.0,24362.4678378257,-24362.4678378257,US30Y,Parametric Normal,98840.37599778755,113237.9119190172,False,0.0,
2024-07-16,2024-07-17,2024-07-17,2024-07-16,0.99,250,19,1.1.0,24362.4678378257,-24362.4678378257,US30Y,Monte Carlo Normal,100801.7815334178,114985.32325406311,False,0.0,399001239.0
2024-07-17,2024-07-18,2024-07-18,2024-07-17,0.99,250,19,1.1.0,42634.31850287555,-42634.31850287555,USO,Historical,111442.96050456801,121066.28898078213,False,0.0,
2024-07-17,2024-07-18,2024-07-18,2024-07-17,0.99,250,19,1.1.0,42634.31850287555,-42634.31850287555,USO,Parametric Normal,99596.29197815845,114103.93803779008,False,0.0,
2024-07-17,2024-07-18,2024-07-18,2024-07-17,0.99,250,19,1.1.0,42634.31850287555,-42634.31850287555,USO,Monte Carlo Normal,97167.96223008822,110167.46324950551,False,0.0,400001242.0
2024-07-18,2024-07-19,2024-07-19,2024-07-18,0.99,250,19,1.1.0,-5364.289875788437,5364.289875788437,EFA,Historical,112236.28443737188,121940.81990839295,False,0.0,
2024-07-18,2024-07-19,2024-07-19,2024-07-18,0.99,250,19,1.1.0,-5364.289875788437,5364.289875788437,EFA,Parametric Normal,100425.89880711684,115054.38914723456,False,0.0,
2024-07-18,2024-07-19,2024-07-19,2024-07-18,0.99,250,19,1.1.0,-5364.289875788437,5364.289875788437,EFA,Monte Carlo Normal,99923.42890954108,113203.25083450216,False,0.0,401001245.0
2024-07-19,2024-07-22,2024-07-22,2024-07-19,0.99,250,19,1.1.0,-18256.738012888112,18256.738012888112,QQQ,Historical,112060.53711451097,121854.16295472099,False,0.0,
2024-07-19,2024-07-22,2024-07-22,2024-07-19,0.99,250,19,1.1.0,-18256.738012888112,18256.738012888112,QQQ,Parametric Normal,100151.3163536371,114739.80977248245,False,0.0,
2024-07-19,2024-07-22,2024-07-22,2024-07-19,0.99,250,19,1.1.0,-18256.738012888112,18256.738012888112,QQQ,Monte Carlo Normal,100835.792348036,115692.51881568722,False,0.0,402001248.0
2024-07-22,2024-07-23,2024-07-23,2024-07-22,0.99,250,19,1.1.0,-10027.105277369927,10027.105277369927,EFA,Historical,111687.29998045386,120993.30750249143,False,0.0,
2024-07-22,2024-07-23,2024-07-23,2024-07-22,0.99,250,19,1.1.0,-10027.105277369927,10027.105277369927,EFA,Parametric Normal,99709.14702816338,114233.23206447772,False,0.0,
2024-07-22,2024-07-23,2024-07-23,2024-07-22,0.99,250,19,1.1.0,-10027.105277369927,10027.105277369927,EFA,Monte Carlo Normal,103137.94579699148,117140.80478094053,False,0.0,403001251.0
2024-07-23,2024-07-24,2024-07-24,2024-07-23,0.99,250,19,1.1.0,35470.83238767114,-35470.83238767114,US30Y,Historical,111417.290184998,120503.81180441889,False,0.0,
2024-07-23,2024-07-24,2024-07-24,2024-07-23,0.99,250,19,1.1.0,35470.83238767114,-35470.83238767114,US30Y,Parametric Normal,99369.40540196231,113844.00213738963,False,0.0,
2024-07-23,2024-07-24,2024-07-24,2024-07-23,0.99,250,19,1.1.0,35470.83238767114,-35470.83238767114,US30Y,Monte Carlo Normal,98866.14943649237,110624.43378435819,False,0.0,404001254.0
2024-07-24,2024-07-25,2024-07-25,2024-07-24,0.99,250,19,1.1.0,2144.391968301332,-2144.391968301332,EURUSD_OVERLAY,Historical,104284.44537691235,114181.01072271637,False,0.0,
2024-07-24,2024-07-25,2024-07-25,2024-07-24,0.99,250,19,1.1.0,2144.391968301332,-2144.391968301332,EURUSD_OVERLAY,Parametric Normal,98487.19758400023,112833.28794112944,False,0.0,
2024-07-24,2024-07-25,2024-07-25,2024-07-24,0.99,250,19,1.1.0,2144.391968301332,-2144.391968301332,EURUSD_OVERLAY,Monte Carlo Normal,98379.8546244922,111399.27281818737,False,0.0,405001257.0
2024-07-25,2024-07-26,2024-07-26,2024-07-25,0.99,250,19,1.1.0,-22078.768231197555,22078.768231197555,DBC,Historical,104620.79148305683,114527.14900759098,False,0.0,
2024-07-25,2024-07-26,2024-07-26,2024-07-25,0.99,250,19,1.1.0,-22078.768231197555,22078.768231197555,DBC,Parametric Normal,98157.14594755792,112455.15949150658,False,0.0,
2024-07-25,2024-07-26,2024-07-26,2024-07-25,0.99,250,19,1.1.0,-22078.768231197555,22078.768231197555,DBC,Monte Carlo Normal,99729.6047728543,111438.47575639497,False,0.0,406001260.0
2024-07-26,2024-07-29,2024-07-29,2024-07-26,0.99,250,19,1.1.0,10221.279790056231,-10221.279790056231,GLD,Historical,104217.03216518268,114059.6945101793,False,0.0,
2024-07-26,2024-07-29,2024-07-29,2024-07-26,0.99,250,19,1.1.0,10221.279790056231,-10221.279790056231,GLD,Parametric Normal,97855.61188166525,112109.7026106576,False,0.0,
2024-07-26,2024-07-29,2024-07-29,2024-07-26,0.99,250,19,1.1.0,10221.279790056231,-10221.279790056231,GLD,Monte Carlo Normal,98447.26036011761,110289.77030510297,False,0.0,407001263.0
2024-07-29,2024-07-30,2024-07-30,2024-07-29,0.99,250,19,1.1.0,61467.176333328614,-61467.176333328614,HYG,Historical,105066.75449446069,115340.11599591046,False,0.0,
2024-07-29,2024-07-30,2024-07-30,2024-07-29,0.99,250,19,1.1.0,61467.176333328614,-61467.176333328614,HYG,Parametric Normal,98496.80486299963,112844.29465981228,False,0.0,
2024-07-29,2024-07-30,2024-07-30,2024-07-29,0.99,250,19,1.1.0,61467.176333328614,-61467.176333328614,HYG,Monte Carlo Normal,97497.71617945582,111039.90948165621,False,0.0,408001266.0
2024-07-30,2024-07-31,2024-07-31,2024-07-30,0.99,250,19,1.1.0,33623.32446615292,-33623.32446615292,TIP,Historical,106222.38182052958,116671.39520983987,False,0.0,
2024-07-30,2024-07-31,2024-07-31,2024-07-30,0.99,250,19,1.1.0,33623.32446615292,-33623.32446615292,TIP,Parametric Normal,99667.58597629398,114185.61704193923,False,0.0,
2024-07-30,2024-07-31,2024-07-31,2024-07-30,0.99,250,19,1.1.0,33623.32446615292,-33623.32446615292,TIP,Monte Carlo Normal,97548.77392725175,112232.25520947627,False,0.0,409001269.0
2024-07-31,2024-08-01,2024-08-01,2024-07-31,0.99,250,19,1.1.0,25087.85364844381,-25087.85364844381,XOM,Historical,106761.12437705803,117250.60535912585,False,0.0,
2024-07-31,2024-08-01,2024-08-01,2024-07-31,0.99,250,19,1.1.0,25087.85364844381,-25087.85364844381,XOM,Parametric Normal,100288.29627844549,114896.74281228062,False,0.0,
2024-07-31,2024-08-01,2024-08-01,2024-07-31,0.99,250,19,1.1.0,25087.85364844381,-25087.85364844381,XOM,Monte Carlo Normal,103531.38392256777,118421.49048254309,False,0.0,410001272.0
2024-08-01,2024-08-02,2024-08-02,2024-08-01,0.99,250,20,1.1.0,-25473.27701620382,25473.27701620382,IWM,Historical,105147.24241245742,115006.14480917172,False,0.0,
2024-08-01,2024-08-02,2024-08-02,2024-08-01,0.99,250,20,1.1.0,-25473.27701620382,25473.27701620382,IWM,Parametric Normal,99014.39949555915,113437.28446605141,False,0.0,
2024-08-01,2024-08-02,2024-08-02,2024-08-01,0.99,250,20,1.1.0,-25473.27701620382,25473.27701620382,IWM,Monte Carlo Normal,96698.44887846152,111885.98033685211,False,0.0,411001275.0
2024-08-02,2024-08-05,2024-08-05,2024-08-02,0.99,250,20,1.1.0,52258.71298766374,-52258.71298766374,MSFT,Historical,104791.40381368942,114538.04117264961,False,0.0,
2024-08-02,2024-08-05,2024-08-05,2024-08-02,0.99,250,20,1.1.0,52258.71298766374,-52258.71298766374,MSFT,Parametric Normal,98523.64050547662,112875.03930326819,False,0.0,
2024-08-02,2024-08-05,2024-08-05,2024-08-02,0.99,250,20,1.1.0,52258.71298766374,-52258.71298766374,MSFT,Monte Carlo Normal,98665.00299758592,115063.94137952769,False,0.0,412001278.0
2024-08-05,2024-08-06,2024-08-06,2024-08-05,0.99,250,20,1.1.0,-9252.77760704357,9252.77760704357,US30Y,Historical,105593.97416308592,115422.6634827563,False,0.0,
2024-08-05,2024-08-06,2024-08-06,2024-08-05,0.99,250,20,1.1.0,-9252.77760704357,9252.77760704357,US30Y,Parametric Normal,99362.27926912895,113835.83797983798,False,0.0,
2024-08-05,2024-08-06,2024-08-06,2024-08-05,0.99,250,20,1.1.0,-9252.77760704357,9252.77760704357,US30Y,Monte Carlo Normal,99946.98879731301,114501.14838036834,False,0.0,413001281.0
2024-08-06,2024-08-07,2024-08-07,2024-08-06,0.99,250,20,1.1.0,18957.859433229147,-18957.859433229147,SPY,Historical,105635.84286701524,115288.55792237926,False,0.0,
2024-08-06,2024-08-07,2024-08-07,2024-08-06,0.99,250,20,1.1.0,18957.859433229147,-18957.859433229147,SPY,Parametric Normal,99158.46083524995,113602.3304316314,False,0.0,
2024-08-06,2024-08-07,2024-08-07,2024-08-06,0.99,250,20,1.1.0,18957.859433229147,-18957.859433229147,SPY,Monte Carlo Normal,96966.16892747078,111390.07251616364,False,0.0,414001284.0
2024-08-07,2024-08-08,2024-08-08,2024-08-07,0.99,250,20,1.1.0,-62258.71419182182,62258.71419182182,GLD,Historical,105823.22550947267,115302.9526588977,False,0.0,
2024-08-07,2024-08-08,2024-08-08,2024-08-07,0.99,250,20,1.1.0,-62258.71419182182,62258.71419182182,GLD,Parametric Normal,99279.95660674539,113741.52382635747,False,0.0,
2024-08-07,2024-08-08,2024-08-08,2024-08-07,0.99,250,20,1.1.0,-62258.71419182182,62258.71419182182,GLD,Monte Carlo Normal,99893.44056491904,114845.93340143102,False,0.0,415001287.0
2024-08-08,2024-08-09,2024-08-09,2024-08-08,0.99,250,20,1.1.0,25144.735500616418,-25144.735500616418,DBC,Historical,104828.88784367245,114184.01794767508,False,0.0,
2024-08-08,2024-08-09,2024-08-09,2024-08-08,0.99,250,20,1.1.0,25144.735500616418,-25144.735500616418,DBC,Parametric Normal,98464.64275749499,112807.4476766488,False,0.0,
2024-08-08,2024-08-09,2024-08-09,2024-08-08,0.99,250,20,1.1.0,25144.735500616418,-25144.735500616418,DBC,Monte Carlo Normal,98514.01872845543,109814.64125833186,False,0.0,416001290.0
2024-08-09,2024-08-12,2024-08-12,2024-08-09,0.99,250,20,1.1.0,69259.16320469514,-69259.16320469514,GLD,Historical,105364.49095847862,114774.35355170825,False,0.0,
2024-08-09,2024-08-12,2024-08-12,2024-08-09,0.99,250,20,1.1.0,69259.16320469514,-69259.16320469514,GLD,Parametric Normal,99005.11335690069,113426.6456664631,False,0.0,
2024-08-09,2024-08-12,2024-08-12,2024-08-09,0.99,250,20,1.1.0,69259.16320469514,-69259.16320469514,GLD,Monte Carlo Normal,98359.77471871942,113495.21656305742,False,0.0,417001293.0
2024-08-12,2024-08-13,2024-08-13,2024-08-12,0.99,250,20,1.1.0,-8540.128733106563,8540.128733106563,GLD,Historical,106604.54272181002,116474.24693134645,False,0.0,
2024-08-12,2024-08-13,2024-08-13,2024-08-12,0.99,250,20,1.1.0,-8540.128733106563,8540.128733106563,GLD,Parametric Normal,100583.47179858331,115234.91493285981,False,0.0,
2024-08-12,2024-08-13,2024-08-13,2024-08-12,0.99,250,20,1.1.0,-8540.128733106563,8540.128733106563,GLD,Monte Carlo Normal,99675.4919295508,113257.50760071108,False,0.0,418001296.0
2024-08-13,2024-08-14,2024-08-14,2024-08-13,0.99,250,20,1.1.0,-28680.82456523458,28680.82456523458,QQQ,Historical,107143.84282933085,117252.16076101115,False,0.0,
2024-08-13,2024-08-14,2024-08-14,2024-08-13,0.99,250,20,1.1.0,-28680.82456523458,28680.82456523458,QQQ,Parametric Normal,100937.52294957083,115640.53877479308,False,0.0,
2024-08-13,2024-08-14,2024-08-14,2024-08-13,0.99,250,20,1.1.0,-28680.82456523458,28680.82456523458,QQQ,Monte Carlo Normal,97660.88658418239,112457.89385290556,False,0.0,419001299.0
2024-08-14,2024-08-15,2024-08-15,2024-08-14,0.99,250,20,1.1.0,32600.336084270533,-32600.336084270533,US10Y,Historical,106670.6158075832,116791.06488309699,False,0.0,
2024-08-14,2024-08-15,2024-08-15,2024-08-14,0.99,250,20,1.1.0,32600.336084270533,-32600.336084270533,US10Y,Parametric Normal,100263.00289508916,114867.7650803798,False,0.0,
2024-08-14,2024-08-15,2024-08-15,2024-08-14,0.99,250,20,1.1.0,32600.336084270533,-32600.336084270533,US10Y,Monte Carlo Normal,102917.0011155134,117854.7336411953,False,0.0,420001302.0
2024-08-15,2024-08-16,2024-08-16,2024-08-15,0.99,250,20,1.1.0,92691.80281567294,-92691.80281567294,USO,Historical,107268.50729572069,117452.21447365593,False,0.0,
2024-08-15,2024-08-16,2024-08-16,2024-08-15,0.99,250,20,1.1.0,92691.80281567294,-92691.80281567294,USO,Parametric Normal,100825.77994629108,115512.518780583,False,0.0,
2024-08-15,2024-08-16,2024-08-16,2024-08-15,0.99,250,20,1.1.0,92691.80281567294,-92691.80281567294,USO,Monte Carlo Normal,102098.81408589943,116779.69343656169,False,0.0,421001305.0
2024-08-16,2024-08-19,2024-08-19,2024-08-16,0.99,250,20,1.1.0,35983.66833672545,-35983.66833672545,USO,Historical,108757.65930501021,119135.0174884829,False,0.0,
2024-08-16,2024-08-19,2024-08-19,2024-08-16,0.99,250,20,1.1.0,35983.66833672545,-35983.66833672545,USO,Parametric Normal,103151.30471337627,118176.7899964936,False,0.0,
2024-08-16,2024-08-19,2024-08-19,2024-08-16,0.99,250,20,1.1.0,35983.66833672545,-35983.66833672545,USO,Monte Carlo Normal,103155.20053679422,118975.85672387858,False,0.0,422001308.0
2024-08-19,2024-08-20,2024-08-20,2024-08-19,0.99,250,20,1.1.0,-5565.664347905275,5565.664347905275,EFA,Historical,109445.35451283722,120207.88975034823,False,0.0,
2024-08-19,2024-08-20,2024-08-20,2024-08-19,0.99,250,20,1.1.0,-5565.664347905275,5565.664347905275,EFA,Parametric Normal,103621.60174454539,118715.5926189411,False,0.0,
2024-08-19,2024-08-20,2024-08-20,2024-08-19,0.99,250,20,1.1.0,-5565.664347905275,5565.664347905275,EFA,Monte Carlo Normal,103031.68471266591,118169.65334606488,False,0.0,423001311.0
2024-08-20,2024-08-21,2024-08-21,2024-08-20,0.99,250,20,1.1.0,-13472.880244133152,13472.880244133152,EFA,Historical,109253.71256120334,119815.46909508544,False,0.0,
2024-08-20,2024-08-21,2024-08-21,2024-08-20,0.99,250,20,1.1.0,-13472.880244133152,13472.880244133152,EFA,Parametric Normal,103356.21681105939,118411.55051651732,False,0.0,
2024-08-20,2024-08-21,2024-08-21,2024-08-20,0.99,250,20,1.1.0,-13472.880244133152,13472.880244133152,EFA,Monte Carlo Normal,102616.14473028173,117827.88346593892,False,0.0,424001314.0
2024-08-21,2024-08-22,2024-08-22,2024-08-21,0.99,250,20,1.1.0,46631.634596233685,-46631.634596233685,VNQ,Historical,108543.70880614343,118260.16475120198,False,0.0,
2024-08-21,2024-08-22,2024-08-22,2024-08-21,0.99,250,20,1.1.0,46631.634596233685,-46631.634596233685,VNQ,Parametric Normal,102634.7394508597,117584.97950299058,False,0.0,
2024-08-21,2024-08-22,2024-08-22,2024-08-21,0.99,250,20,1.1.0,46631.634596233685,-46631.634596233685,VNQ,Monte Carlo Normal,102142.88211167676,117537.1913342033,False,0.0,425001317.0
2024-08-22,2024-08-23,2024-08-23,2024-08-22,0.99,250,20,1.1.0,-46623.01301460127,46623.01301460127,SPY,Historical,109449.72770928088,119222.64506911597,False,0.0,
2024-08-22,2024-08-23,2024-08-23,2024-08-22,0.99,250,20,1.1.0,-46623.01301460127,46623.01301460127,SPY,Parametric Normal,103455.41929260186,118525.20327991137,False,0.0,
2024-08-22,2024-08-23,2024-08-23,2024-08-22,0.99,250,20,1.1.0,-46623.01301460127,46623.01301460127,SPY,Monte Carlo Normal,103343.8144083784,116890.31424218873,False,0.0,426001320.0
2024-08-23,2024-08-26,2024-08-26,2024-08-23,0.99,250,20,1.1.0,37042.257509310264,-37042.257509310264,QQQ,Historical,108587.53110667728,118322.38813698276,False,0.0,
2024-08-23,2024-08-26,2024-08-26,2024-08-23,0.99,250,20,1.1.0,37042.257509310264,-37042.257509310264,QQQ,Parametric Normal,102880.17021168816,117866.16081777566,False,0.0,
2024-08-23,2024-08-26,2024-08-26,2024-08-23,0.99,250,20,1.1.0,37042.257509310264,-37042.257509310264,QQQ,Monte Carlo Normal,103884.96650239508,119684.5510234,False,0.0,427001323.0
2024-08-26,2024-08-27,2024-08-27,2024-08-26,0.99,250,20,1.1.0,-17034.698500093185,17034.698500093185,QQQ,Historical,109132.72874392719,119314.36140805278,False,0.0,
2024-08-26,2024-08-27,2024-08-27,2024-08-26,0.99,250,20,1.1.0,-17034.698500093185,17034.698500093185,QQQ,Parametric Normal,103616.49940044714,118709.74704433914,False,0.0,
2024-08-26,2024-08-27,2024-08-27,2024-08-26,0.99,250,20,1.1.0,-17034.698500093185,17034.698500093185,QQQ,Monte Carlo Normal,102357.231337973,115467.2505573961,False,0.0,428001326.0
2024-08-27,2024-08-28,2024-08-28,2024-08-27,0.99,250,20,1.1.0,-15017.258802283573,15017.258802283573,EFA,Historical,108654.48832614679,118851.0167137156,False,0.0,
2024-08-27,2024-08-28,2024-08-28,2024-08-27,0.99,250,20,1.1.0,-15017.258802283573,15017.258802283573,EFA,Parametric Normal,103020.46460274105,118026.8911239527,False,0.0,
2024-08-27,2024-08-28,2024-08-28,2024-08-27,0.99,250,20,1.1.0,-15017.258802283573,15017.258802283573,EFA,Monte Carlo Normal,101065.07552174832,115178.52578865617,False,0.0,429001329.0
2024-08-28,2024-08-29,2024-08-29,2024-08-28,0.99,250,20,1.1.0,30746.74588422187,-30746.74588422187,QQQ,Historical,108287.82944407484,118024.26285761353,False,0.0,
2024-08-28,2024-08-29,2024-08-29,2024-08-28,0.99,250,20,1.1.0,30746.74588422187,-30746.74588422187,QQQ,Parametric Normal,102636.4621395112,117586.95312625752,False,0.0,
2024-08-28,2024-08-29,2024-08-29,2024-08-28,0.99,250,20,1.1.0,30746.74588422187,-30746.74588422187,QQQ,Monte Carlo Normal,103666.36535341362,120540.9210923182,False,0.0,430001332.0
2024-08-29,2024-08-30,2024-08-30,2024-08-29,0.99,250,20,1.1.0,-13715.810325002014,13715.810325002014,EFA,Historical,108601.11986324874,118593.37972900548,False,0.0,
2024-08-29,2024-08-30,2024-08-30,2024-08-29,0.99,250,20,1.1.0,-13715.810325002014,13715.810325002014,EFA,Parametric Normal,102672.11384435032,117627.79801956734,False,0.0,
2024-08-29,2024-08-30,2024-08-30,2024-08-29,0.99,250,20,1.1.0,-13715.810325002014,13715.810325002014,EFA,Monte Carlo Normal,103217.73436370167,117750.8684560143,False,0.0,431001335.0
2024-08-30,2024-09-02,2024-09-02,2024-08-30,0.99,250,20,1.1.0,54010.123895321194,-54010.123895321194,US10Y,Historical,108182.31838004156,117834.5843328021,False,0.0,
2024-08-30,2024-09-02,2024-09-02,2024-08-30,0.99,250,20,1.1.0,54010.123895321194,-54010.123895321194,US10Y,Parametric Normal,102199.0396015806,117085.81364432468,False,0.0,
2024-08-30,2024-09-02,2024-09-02,2024-08-30,0.99,250,20,1.1.0,54010.123895321194,-54010.123895321194,US10Y,Monte Carlo Normal,99648.59342909786,113699.44399359272,False,0.0,432001338.0
2024-09-02,2024-09-03,2024-09-03,2024-09-02,0.99,250,21,1.1.0,-78226.99793750174,78226.99793750174,SPY,Historical,107910.23048012325,118028.19844106365,False,0.0,
2024-09-02,2024-09-03,2024-09-03,2024-09-02,0.99,250,21,1.1.0,-78226.99793750174,78226.99793750174,SPY,Parametric Normal,102370.45729996322,117282.20081945283,False,0.0,
2024-09-02,2024-09-03,2024-09-03,2024-09-02,0.99,250,21,1.1.0,-78226.99793750174,78226.99793750174,SPY,Monte Carlo Normal,100796.26756858247,114121.48956256505,False,0.0,433001341.0
2024-09-03,2024-09-04,2024-09-04,2024-09-03,0.99,250,21,1.1.0,-9058.199668676276,9058.199668676276,QQQ,Historical,106653.14314053267,116505.13090678724,False,0.0,
2024-09-03,2024-09-04,2024-09-04,2024-09-03,0.99,250,21,1.1.0,-9058.199668676276,9058.199668676276,QQQ,Parametric Normal,101710.39581253513,116525.99179232217,False,0.0,
2024-09-03,2024-09-04,2024-09-04,2024-09-03,0.99,250,21,1.1.0,-9058.199668676276,9058.199668676276,QQQ,Monte Carlo Normal,100224.78892422293,112808.62598325811,False,0.0,434001344.0
2024-09-04,2024-09-05,2024-09-05,2024-09-04,0.99,250,21,1.1.0,38028.63911364601,-38028.63911364601,EFA,Historical,106196.94089952635,115850.89407012516,False,0.0,
2024-09-04,2024-09-05,2024-09-05,2024-09-04,0.99,250,21,1.1.0,38028.63911364601,-38028.63911364601,EFA,Parametric Normal,101230.98882046035,115976.75221088695,False,0.0,
2024-09-04,2024-09-05,2024-09-05,2024-09-04,0.99,250,21,1.1.0,38028.63911364601,-38028.63911364601,EFA,Monte Carlo Normal,101393.91953053864,117744.26006906587,False,0.0,435001347.0
2024-09-05,2024-09-06,2024-09-06,2024-09-05,0.99,250,21,1.1.0,-92301.6645039524,92301.6645039524,SPY,Historical,106594.44708707297,116145.95686973387,False,0.0,
2024-09-05,2024-09-06,2024-09-06,2024-09-05,0.99,250,21,1.1.0,-92301.6645039524,92301.6645039524,SPY,Parametric Normal,101599.7784978539,116399.26145959993,False,0.0,
2024-09-05,2024-09-06,2024-09-06,2024-09-05,0.99,250,21,1.1.0,-92301.6645039524,92301.6645039524,SPY,Monte Carlo Normal,102967.20588071407,114828.35734752227,False,0.0,436001350.0
2024-09-06,2024-09-09,2024-09-09,2024-09-06,0.99,250,21,1.1.0,45563.414520957456,-45563.414520957456,GLD,Historical,105082.9162073366,114293.08377838923,False,0.0,
2024-09-06,2024-09-09,2024-09-09,2024-09-06,0.99,250,21,1.1.0,45563.414520957456,-45563.414520957456,GLD,Parametric Normal,101041.282862644,115759.41282579393,False,0.0,
2024-09-06,2024-09-09,2024-09-09,2024-09-06,0.99,250,21,1.1.0,45563.414520957456,-45563.414520957456,GLD,Monte Carlo Normal,101740.90420225041,113443.09207828873,False,0.0,437001353.0
2024-09-09,2024-09-10,2024-09-10,2024-09-09,0.99,250,21,1.1.0,294.8599629357204,-294.8599629357204,EFA,Historical,106288.73486236502,115860.20392198162,False,0.0,
2024-09-09,2024-09-10,2024-09-10,2024-09-09,0.99,250,21,1.1.0,294.8599629357204,-294.8599629357204,EFA,Parametric Normal,102044.41984129373,116908.67127088107,False,0.0,
2024-09-09,2024-09-10,2024-09-10,2024-09-09,0.99,250,21,1.1.0,294.8599629357204,-294.8599629357204,EFA,Monte Carlo Normal,101784.94007609892,117042.31054818604,False,0.0,438001356.0
2024-09-10,2024-09-11,2024-09-11,2024-09-10,0.99,250,21,1.1.0,965.2123214240762,-965.2123214240762,EURUSD_OVERLAY,Historical,106464.57762915033,115972.82008920843,False,0.0,
2024-09-10,2024-09-11,2024-09-11,2024-09-10,0.99,250,21,1.1.0,965.2123214240762,-965.2123214240762,EURUSD_OVERLAY,Parametric Normal,102037.2622425052,116900.47106390103,False,0.0,
2024-09-10,2024-09-11,2024-09-11,2024-09-10,0.99,250,21,1.1.0,965.2123214240762,-965.2123214240762,EURUSD_OVERLAY,Monte Carlo Normal,100013.42212405048,115472.70619322752,False,0.0,439001359.0
2024-09-11,2024-09-12,2024-09-12,2024-09-11,0.99,250,21,1.1.0,73014.37112053146,-73014.37112053146,US30Y,Historical,106603.16618758006,116178.88733330206,False,0.0,
2024-09-11,2024-09-12,2024-09-12,2024-09-11,0.99,250,21,1.1.0,73014.37112053146,-73014.37112053146,US30Y,Parametric Normal,102155.34982790508,117035.75982074006,False,0.0,
2024-09-11,2024-09-12,2024-09-12,2024-09-11,0.99,250,21,1.1.0,73014.37112053146,-73014.37112053146,US30Y,Monte Carlo Normal,103785.39106651912,118168.1477967045,False,0.0,440001362.0
